30	1
40	1
21	1
34	1
6	1
28	1
23	1
11	1
64	1
47	1
34	1
11	1
23	1
38	1
45	1
59	1
27	1
55	1
20	1
15	1
49	1
14	1
12	1
21	1
52	1
10	1
39	1
61	1
44	1
6	1
49	1
26	1
9	1
1	1
16	1
53	1
3	1
23	1
9	1
54	1
53	1
59	1
63	1
52	1
28	1
41	1
15	1
57	1
50	1
63	1
17	1
53	1
14	1
5	1
56	1
43	1
52	1
31	1
47	1
21	1
8	1
20	1
24	1
49	1
63	1
55	1
16	1
8	1
18	1
20	1
16	1
51	1
27	1
22	1
5	1
5	1
49	1
61	1
11	1
37	1
16	1
7	1
14	1
24	1
44	1
28	1
22	1
2	1
47	1
21	1
26	1
61	1
12	1
14	1
24	1
59	1
60	1
53	1
9	1
52	1
12	1
45	1
41	1
14	1
16	1
1	1
14	1
2	1
26	1
36	1
23	1
13	1
4	1
22	1
20	1
55	1
28	1
13	1
54	1
43	1
54	1
1	1
2	1
18	1
16	1
47	1
20	1
7	1
49	1
1	1
44	1
22	1
14	1
8	1
37	1
32	1
3	1
45	1
13	1
16	1
30	1
13	1
40	1
14	1
6	1
8	1
8	1
46	1
48	1
43	1
8	1
32	1
42	1
11	1
8	1
41	1
49	1
26	1
47	1
18	1
56	1
12	1
21	1
51	1
6	1
60	1
40	1
12	1
8	1
7	1
21	1
21	1
12	1
33	1
31	1
58	1
38	1
64	1
48	1
21	1
19	1
51	1
8	1
36	1
56	1
25	1
51	1
59	1
2	1
7	1
31	1
39	1
38	1
55	1
60	1
59	1
43	1
33	1
51	1
49	1
22	1
29	1
14	1
58	1
29	1
5	1
8	1
36	1
53	1
12	1
32	1
23	1
7	1
12	1
52	1
11	1
1	1
44	1
12	1
44	1
43	1
50	1
8	1
40	1
20	1
11	1
6	1
32	1
55	1
4	1
1	1
16	1
50	1
55	1
1	1
28	1
3	1
28	1
46	1
2	1
43	1
48	1
26	1
46	1
52	1
12	1
25	1
57	1
44	1
43	1
20	1
30	1
49	1
12	1
28	1
15	1
51	1
49	1
47	1
64	1
8	1
13	1
2	1
48	1
32	1
7	1
22	1
11	1
29	1
55	1
22	1
62	1
49	1
50	1
48	1
12	1
3	1
7	1
21	1
44	1
44	1
30	1
3	1
19	1
15	1
56	1
7	1
30	1
30	1
41	1
54	1
24	1
7	1
28	1
40	1
26	1
13	1
23	1
43	1
61	1
13	1
16	1
50	1
52	1
44	1
13	1
31	1
59	1
11	1
6	1
59	1
44	1
46	1
12	1
58	1
57	1
19	1
42	1
58	1
43	1
4	1
44	1
56	1
45	1
42	1
38	1
4	1
4	1
43	1
9	1
40	1
23	1
39	1
29	1
24	1
49	1
33	1
20	1
5	1
12	1
16	1
8	1
13	1
10	1
24	1
8	1
44	1
49	1
20	1
44	1
13	1
44	1
42	1
42	1
43	1
26	1
52	1
7	1
35	1
13	1
20	1
14	1
21	1
7	1
22	1
22	1
1	1
7	1
20	1
26	1
52	1
12	1
3	1
28	1
60	1
57	1
51	1
53	1
26	1
23	1
55	1
54	1
51	1
13	1
40	1
52	1
14	1
55	1
6	1
38	1
5	1
1	1
14	1
21	1
20	1
31	1
22	1
16	1
22	1
36	1
2	1
10	1
22	1
6	1
30	1
44	1
13	1
44	1
46	1
57	1
17	1
61	1
16	1
9	1
57	1
59	1
63	1
44	1
34	1
56	1
19	1
42	1
56	1
7	1
55	1
47	1
2	1
5	1
40	1
22	1
8	1
50	1
3	1
12	1
55	1
22	1
61	1
33	1
8	1
40	1
17	1
48	1
42	1
4	1
18	1
38	1
2	1
22	1
62	1
31	1
8	1
51	1
2	1
49	1
24	1
12	1
4	1
46	1
59	1
14	1
35	1
50	1
57	1
45	1
19	1
64	1
43	1
8	1
56	1
13	1
16	1
27	1
41	1
24	1
49	1
28	1
24	1
40	1
2	1
4	1
59	1
62	1
30	1
43	1
28	1
39	1
50	1
36	1
12	1
29	1
29	1
32	1
10	1
24	1
42	1
30	1
12	1
23	1
37	1
14	1
6	1
55	1
37	1
20	1
38	1
34	1
56	1
12	1
34	1
38	1
43	1
12	1
14	1
20	1
4	1
11	1
55	1
40	1
59	1
13	1
13	1
19	1
27	1
57	1
49	1
13	1
23	1
36	1
4	1
42	1
51	1
44	1
38	1
60	1
21	1
18	1
37	1
62	1
22	1
43	1
16	1
14	1
64	1
6	1
19	1
14	1
23	1
41	1
52	1
46	1
40	1
30	1
12	1
54	1
49	1
49	1
16	1
21	1
43	1
25	1
2	1
23	1
61	1
19	1
4	1
40	1
15	1
35	1
11	1
31	1
40	1
21	1
22	1
13	1
62	1
22	1
11	1
43	1
